link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,agent_type_code,geometry
,South Cedar Street,34,1668,,1,1,0.072122734,1,60,1800,,"LINESTRING (-111.917123 33.413628 ,-111.917123 33.414672 )"
,East Apache Boulevard,1668,1669,,1,1,0.164725912,1,60,1800,,"LINESTRING (-111.917123 33.414672 ,-111.914267 33.414681 )"
,South Oak Street,1669,4624,,1,1,0.077423043,1,60,1800,,"LINESTRING (-111.914267 33.414681 ,-111.914258 33.413561 )"
,South Oak Street,4624,1669,,1,1,0.077423043,1,60,1800,,"LINESTRING (-111.914257 33.413561 ,-111.914267 33.414681 )"
,East Apache Boulevard,1669,1670,,1,1,0.103284576,1,60,1800,,"LINESTRING (-111.914267 33.414681 ,-111.912476 33.414676 )"
,East Apache Boulevard,1670,1671,,1,1,0.007854151,1,60,1800,,"LINESTRING (-111.912476 33.414676 ,-111.912340 33.414677 )"
,South Elm Street,1670,2586,,1,1,0.07753489,1,60,1800,,"LINESTRING (-111.912476 33.414676 ,-111.912455 33.413554 )"
,South Elm Street,2586,1670,,1,1,0.07753489,1,60,1800,,"LINESTRING (-111.912455 33.413554 ,-111.912476 33.414676 )"
,South Elm Street,1670,1648,,1,1,0.012464737,1,60,1800,,"LINESTRING (-111.912476 33.414676 ,-111.912482 33.414856 )"
,South Elm Street,1648,1670,,1,1,0.012464737,1,60,1800,,"LINESTRING (-111.912482 33.414856 ,-111.912476 33.414676 )"
,South Una Butte Avenue,1671,1646,,1,1,0.012787851,1,60,1800,,"LINESTRING (-111.912340 33.414677 ,-111.912338 33.414862 )"
,South Una Butte Avenue,1646,1671,,1,1,0.012787851,1,60,1800,,"LINESTRING (-111.912339 33.414862 ,-111.912340 33.414677 )"
,East Apache Boulevard,1671,2913,,1,1,0.102048045,1,60,1800,,"LINESTRING (-111.912340 33.414677 ,-111.910571 33.414700 )"
,South la Corta Drive,1710,525,,1,1,0.067835262,1,60,1800,,"LINESTRING (-111.932935 33.405634 ,-111.932918 33.406615 )"
,South la Corta Drive,525,1710,,1,1,0.067835262,1,60,1800,,"LINESTRING (-111.932918 33.406616 ,-111.932936 33.405634 )"
,['South Wilson Street'  'West 16th Street'],1712,3013,,1,1,0.202691787,1,60,1800,,"LINESTRING (-111.947863 33.411756 ,-111.945168 33.412467 )"
,['South Wilson Street'  'West 16th Street'],3013,1712,,1,1,0.202691787,1,60,1800,,"LINESTRING (-111.945168 33.412467 ,-111.947863 33.411756 )"
,South Ventura Drive,1757,1760,,1,1,0.02722234,1,60,1800,,"LINESTRING (-111.930115 33.409341 ,-111.930117 33.409735 )"
,South Ventura Drive,1760,1757,,1,1,0.02722234,1,60,1800,,"LINESTRING (-111.930117 33.409735 ,-111.930115 33.409341 )"
,East Encanto Drive,1757,4603,,1,1,0.059378379,1,60,1800,,"LINESTRING (-111.930115 33.409341 ,-111.931145 33.409333 )"
,East Encanto Drive,4603,1757,,1,1,0.059378379,1,60,1800,,"LINESTRING (-111.931145 33.409333 ,-111.930115 33.409341 )"
,South Ventura Drive,1757,1224,,1,1,0.071290094,1,60,1800,,"LINESTRING (-111.930115 33.409341 ,-111.930117 33.408309 )"
,South Ventura Drive,1224,1757,,1,1,0.071290094,1,60,1800,,"LINESTRING (-111.930117 33.408309 ,-111.930115 33.409341 )"
,South Ventura Drive,1760,1757,,1,1,0.02722234,1,60,1800,,"LINESTRING (-111.930117 33.409735 ,-111.930115 33.409341 )"
,South Ventura Drive,1757,1760,,1,1,0.02722234,1,60,1800,,"LINESTRING (-111.930115 33.409341 ,-111.930117 33.409735 )"
,East Encanto Drive,1760,1761,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.930117 33.409735 ,-111.929250 33.409740 )"
,East Encanto Drive,1761,1760,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.929250 33.409740 ,-111.930117 33.409735 )"
,['East Vista del Cerro Drive'  'South Ventura Drive'],1760,3715,,1,1,0.257416084,1,60,1800,,"LINESTRING (-111.930117 33.409735 ,-111.926512 33.410459 )"
,['East Vista del Cerro Drive'  'South Ventura Drive'],3715,1760,,1,1,0.257416084,1,60,1800,,"LINESTRING (-111.926512 33.410459 ,-111.930117 33.409735 )"
,South la Rosa Drive,1761,4369,,1,1,0.098854189,1,60,1800,,"LINESTRING (-111.929250 33.409740 ,-111.929250 33.408309 )"
,South la Rosa Drive,4369,1761,,1,1,0.098854189,1,60,1800,,"LINESTRING (-111.929250 33.408309 ,-111.929250 33.409740 )"
,East Encanto Drive,1761,556,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.929250 33.409740 ,-111.928383 33.409745 )"
,East Encanto Drive,556,1761,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.928383 33.409745 ,-111.929250 33.409740 )"
,East Encanto Drive,1761,1760,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.929250 33.409740 ,-111.930117 33.409735 )"
,East Encanto Drive,1760,1761,,1,1,0.050001864,1,60,1800,,"LINESTRING (-111.930117 33.409735 ,-111.929250 33.409740 )"
,East University Drive,1762,3360,,1,1,0.009494575,1,60,1800,,"LINESTRING (-111.926243 33.422029 ,-111.926408 33.422028 )"
,East University Drive,3360,1762,,1,1,0.009494575,1,60,1800,,"LINESTRING (-111.926408 33.422027 ,-111.926243 33.422029 )"
,East University Drive,1762,1767,,1,1,0.192992158,1,60,1800,,"LINESTRING (-111.926243 33.422029 ,-111.922896 33.422026 )"
,East University Drive,1767,1762,,1,1,0.192992158,1,60,1800,,"LINESTRING (-111.922896 33.422027 ,-111.926243 33.422029 )"
,South Rural Road,1762,3362,,1,1,0.055755776,1,60,1800,,"LINESTRING (-111.926243 33.422029 ,-111.926233 33.422836 )"
,Athlete's Way,1767,245,,1,1,0.123417053,1,60,1800,,"LINESTRING (-111.922896 33.422026 ,-111.922898 33.423813 )"
,Athlete's Way,245,1767,,1,1,0.123417053,1,60,1800,,"LINESTRING (-111.922899 33.423812 ,-111.922897 33.422026 )"
,East University Drive,1767,222,,1,1,0.299526514,1,60,1800,,"LINESTRING (-111.922896 33.422026 ,-111.917703 33.422018 )"
,East University Drive,222,1767,,1,1,0.299526514,1,60,1800,,"LINESTRING (-111.917703 33.422019 ,-111.922896 33.422027 )"
,East University Drive,1767,1762,,1,1,0.192992158,1,60,1800,,"LINESTRING (-111.922896 33.422027 ,-111.926243 33.422029 )"
,East University Drive,1762,1767,,1,1,0.192992158,1,60,1800,,"LINESTRING (-111.926243 33.422029 ,-111.922896 33.422026 )"
,South Bonarden Lane,1768,3105,,1,1,0.123460549,1,60,1800,,"LINESTRING (-111.922574 33.411108 ,-111.922591 33.412895 )"
,South Bonarden Lane,3105,1768,,1,1,0.123460549,1,60,1800,,"LINESTRING (-111.922592 33.412894 ,-111.922574 33.411108 )"
,South Terrace Road,1769,2182,,1,1,0.023376042,1,60,1800,,"LINESTRING (-111.920942 33.411687 ,-111.920944 33.411348 )"
,South Terrace Road,2182,1769,,1,1,0.023376042,1,60,1800,,"LINESTRING (-111.920944 33.411348 ,-111.920942 33.411686 )"
,South Terrace Road,1769,1771,,1,1,0.043079772,1,60,1800,,"LINESTRING (-111.920942 33.411687 ,-111.920949 33.412310 )"
,South Terrace Road,1771,1769,,1,1,0.043079772,1,60,1800,,"LINESTRING (-111.920949 33.412310 ,-111.920942 33.411686 )"
,South Jessica Lane,1769,1771,,1,1,0.082375384,1,60,1800,,"LINESTRING (-111.920942 33.411687 ,-111.920949 33.412310 )"
,South Jessica Lane,1771,1769,,1,1,0.082375384,1,60,1800,,"LINESTRING (-111.920949 33.412310 ,-111.920942 33.411686 )"
,South Terrace Road,1771,1769,,1,1,0.043079772,1,60,1800,,"LINESTRING (-111.920949 33.412310 ,-111.920942 33.411686 )"
,South Terrace Road,1769,1771,,1,1,0.043079772,1,60,1800,,"LINESTRING (-111.920942 33.411687 ,-111.920949 33.412310 )"
,South Jessica Lane,1771,1769,,1,1,0.082375384,1,60,1800,,"LINESTRING (-111.920949 33.412310 ,-111.920942 33.411686 )"
,South Jessica Lane,1769,1771,,1,1,0.082375384,1,60,1800,,"LINESTRING (-111.920942 33.411687 ,-111.920949 33.412310 )"
,South Terrace Road,1771,2184,,1,1,0.039221047,1,60,1800,,"LINESTRING (-111.920949 33.412310 ,-111.920965 33.412878 )"
,South Terrace Road,2184,1771,,1,1,0.039221047,1,60,1800,,"LINESTRING (-111.920966 33.412877 ,-111.920949 33.412310 )"
,nan,1772,1284,,1,1,0.033697044,1,60,1800,,"LINESTRING (-111.921736 33.413728 ,-111.921521 33.414098 )"
,nan,1284,1772,,1,1,0.033697044,1,60,1800,,"LINESTRING (-111.921521 33.414098 ,-111.921736 33.413729 )"
,nan,1773,1774,,1,1,0.007481328,1,60,1800,,"LINESTRING (-111.922080 33.414710 ,-111.922080 33.414818 )"
,nan,1774,1773,,1,1,0.007481328,1,60,1800,,"LINESTRING (-111.922081 33.414818 ,-111.922081 33.414710 )"
,East Apache Boulevard,1773,1285,,1,1,0.030484546,1,60,1800,,"LINESTRING (-111.922081 33.414710 ,-111.921552 33.414709 )"
,nan,1774,1773,,1,1,0.007481328,1,60,1800,,"LINESTRING (-111.922081 33.414818 ,-111.922081 33.414710 )"
,nan,1773,1774,,1,1,0.007481328,1,60,1800,,"LINESTRING (-111.922080 33.414710 ,-111.922080 33.414818 )"
,East Apache Boulevard,1774,2350,,1,1,0.113854127,1,60,1800,,"LINESTRING (-111.922081 33.414818 ,-111.924055 33.414821 )"
,nan,1777,846,,1,1,0.012247257,1,60,1800,,"LINESTRING (-111.907163 33.414850 ,-111.907185 33.414676 )"
,nan,846,1777,,1,1,0.012247257,1,60,1800,,"LINESTRING (-111.907185 33.414676 ,-111.907163 33.414850 )"
,East Apache Boulevard,1777,1636,,1,1,0.112518175,1,60,1800,,"LINESTRING (-111.907163 33.414850 ,-111.909114 33.414835 )"
,East Orange Street,1790,4321,,1,1,0.008127555,1,60,1800,,"LINESTRING (-111.933829 33.418328 ,-111.933966 33.418355 )"
,East Orange Street,4321,1790,,1,1,0.008127555,1,60,1800,,"LINESTRING (-111.933967 33.418355 ,-111.933829 33.418328 )"
,Hayden Mall,1790,1080,,1,1,0.203617632,1,60,1800,,"LINESTRING (-111.933829 33.418328 ,-111.931390 33.417410 )"
,Hayden Mall,1080,1790,,1,1,0.203617632,1,60,1800,,"LINESTRING (-111.931390 33.417411 ,-111.933829 33.418328 )"
,East Orange Street,1790,1081,,1,1,0.140181689,1,60,1800,,"LINESTRING (-111.933829 33.418328 ,-111.931399 33.418364 )"
,East Orange Street,1081,1790,,1,1,0.140181689,1,60,1800,,"LINESTRING (-111.931399 33.418365 ,-111.933829 33.418329 )"
,East el Parque Drive,1803,4112,,1,1,0.113941119,1,60,1800,,"LINESTRING (-111.937828 33.405971 ,-111.939795 33.405989 )"
,East el Parque Drive,4112,1803,,1,1,0.113941119,1,60,1800,,"LINESTRING (-111.939795 33.405988 ,-111.937828 33.405970 )"
,West 10th Street,1804,1042,,1,1,0.087911815,1,60,1800,,"LINESTRING (-111.945770 33.419403 ,-111.944246 33.419402 )"
,West 10th Street,1042,1804,,1,1,0.087911815,1,60,1800,,"LINESTRING (-111.944246 33.419402 ,-111.945770 33.419404 )"
,West 10th Street,1804,1805,,1,1,0.086793344,1,60,1800,,"LINESTRING (-111.945770 33.419404 ,-111.947275 33.419409 )"
,West 10th Street,1805,1804,,1,1,0.086793344,1,60,1800,,"LINESTRING (-111.947275 33.419408 ,-111.945770 33.419403 )"
,South Wilson Street,1804,2963,,1,1,0.111312712,1,60,1800,,"LINESTRING (-111.945771 33.419403 ,-111.945764 33.417792 )"
,South Wilson Street,2963,1804,,1,1,0.111312712,1,60,1800,,"LINESTRING (-111.945763 33.417792 ,-111.945770 33.419403 )"
,South Wilson Street,1804,2962,,1,1,0.085438751,1,60,1800,,"LINESTRING (-111.945770 33.419403 ,-111.945772 33.420640 )"
,South Wilson Street,2962,1804,,1,1,0.085438751,1,60,1800,,"LINESTRING (-111.945773 33.420640 ,-111.945771 33.419403 )"
,West 10th Street,1805,1804,,1,1,0.086793344,1,60,1800,,"LINESTRING (-111.947275 33.419408 ,-111.945770 33.419403 )"
,West 10th Street,1804,1805,,1,1,0.086793344,1,60,1800,,"LINESTRING (-111.945770 33.419404 ,-111.947275 33.419409 )"
,South Mill Avenue,1820,4091,,1,1,0.150931438,1,60,1800,,"LINESTRING (-111.940087 33.429569 ,-111.940068 33.427385 )"
,East Rio Salado Parkway,1820,967,,1,1,0.007152,1,60,1800,,"LINESTRING (-111.940087 33.429569 ,-111.939964 33.429577 )"
,South Wilson Street,1830,4384,,1,1,0.068301291,1,60,1800,,"LINESTRING (-111.945780 33.429135 ,-111.945771 33.428147 )"
,South Wilson Street,4384,1830,,1,1,0.068301291,1,60,1800,,"LINESTRING (-111.945771 33.428147 ,-111.945779 33.429135 )"
,West 1st Street,1830,4467,,1,1,0.035548734,1,60,1800,,"LINESTRING (-111.945779 33.429135 ,-111.945163 33.429139 )"
,West 1st Street,4467,1830,,1,1,0.035548734,1,60,1800,,"LINESTRING (-111.945163 33.429139 ,-111.945779 33.429135 )"
,West 1st Street,1830,1325,,1,1,0.086874122,1,60,1800,,"LINESTRING (-111.945779 33.429135 ,-111.947286 33.429135 )"
,West 1st Street,1325,1830,,1,1,0.086874122,1,60,1800,,"LINESTRING (-111.947286 33.429134 ,-111.945779 33.429135 )"
,South Stanley Place,1845,1846,,1,1,0.110977171,1,60,1800,,"LINESTRING (-111.919407 33.412870 ,-111.919399 33.411264 )"
,South Stanley Place,1846,1845,,1,1,0.110977171,1,60,1800,,"LINESTRING (-111.919399 33.411264 ,-111.919406 33.412870 )"
,East Spence Avenue,1845,2623,,1,1,0.052431432,1,60,1800,,"LINESTRING (-111.919406 33.412870 ,-111.920315 33.412877 )"
,East Spence Avenue,2623,1845,,1,1,0.052431432,1,60,1800,,"LINESTRING (-111.920315 33.412877 ,-111.919406 33.412870 )"
,East Spence Avenue,1845,2250,,1,1,0.06481539,1,60,1800,,"LINESTRING (-111.919406 33.412870 ,-111.918283 33.412880 )"
,East Spence Avenue,2250,1845,,1,1,0.06481539,1,60,1800,,"LINESTRING (-111.918283 33.412880 ,-111.919406 33.412870 )"
,South Stanley Place,1846,1845,,1,1,0.110977171,1,60,1800,,"LINESTRING (-111.919399 33.411264 ,-111.919406 33.412870 )"
,South Stanley Place,1845,1846,,1,1,0.110977171,1,60,1800,,"LINESTRING (-111.919407 33.412870 ,-111.919399 33.411264 )"
,North Mary Street,1860,3739,,1,1,0.00888563,1,60,1800,,"LINESTRING (-111.923712 33.440336 ,-111.923717 33.440464 )"
,North Mary Street,3739,1860,,1,1,0.00888563,1,60,1800,,"LINESTRING (-111.923717 33.440464 ,-111.923712 33.440336 )"
,North Mary Street,1860,546,,1,1,0.251376341,1,60,1800,,"LINESTRING (-111.923712 33.440336 ,-111.923645 33.436698 )"
,North Mary Street,546,1860,,1,1,0.251376341,1,60,1800,,"LINESTRING (-111.923645 33.436698 ,-111.923712 33.440336 )"
,East Curry Road,1860,2442,,1,1,0.091031106,1,60,1800,,"LINESTRING (-111.923712 33.440336 ,-111.922133 33.440341 )"
,North Mary Street,1863,3738,,1,1,0.008574944,1,60,1800,,"LINESTRING (-111.924252 33.440339 ,-111.924255 33.440463 )"
,North Mary Street,3738,1863,,1,1,0.008574944,1,60,1800,,"LINESTRING (-111.924256 33.440463 ,-111.924252 33.440339 )"
,East Curry Road,1863,1860,,1,1,0.031130774,1,60,1800,,"LINESTRING (-111.924252 33.440339 ,-111.923712 33.440336 )"
,North Mary Street,1865,3738,,1,1,0.060316652,1,60,1800,,"LINESTRING (-111.924281 33.441336 ,-111.924256 33.440463 )"
,North Mary Street,3738,1865,,1,1,0.060316652,1,60,1800,,"LINESTRING (-111.924255 33.440463 ,-111.924281 33.441336 )"
,['North Frances Street'  'East Henry Street'],1865,3201,,1,1,0.123553755,1,60,1800,,"LINESTRING (-111.924281 33.441335 ,-111.923217 33.442234 )"
,['North Frances Street'  'East Henry Street'],3201,1865,,1,1,0.123553755,1,60,1800,,"LINESTRING (-111.923217 33.442234 ,-111.924281 33.441336 )"
,['North Esther Street'  'East Henry Street'],1865,3197,,1,1,0.123267923,1,60,1800,,"LINESTRING (-111.924281 33.441336 ,-111.925349 33.442230 )"
,['North Esther Street'  'East Henry Street'],3197,1865,,1,1,0.123267923,1,60,1800,,"LINESTRING (-111.925350 33.442229 ,-111.924281 33.441335 )"
,West 17th Place,1880,1073,,1,1,0.205450682,1,60,1800,,"LINESTRING (-111.947858 33.410258 ,-111.944296 33.410264 )"
,West 17th Place,1073,1880,,1,1,0.205450682,1,60,1800,,"LINESTRING (-111.944296 33.410264 ,-111.947858 33.410258 )"
,East Lemon Street,1886,1408,,1,1,0.150620751,1,60,1800,,"LINESTRING (-111.913891 33.416925 ,-111.916503 33.416931 )"
,East Lemon Street,1408,1886,,1,1,0.150620751,1,60,1800,,"LINESTRING (-111.916503 33.416930 ,-111.913891 33.416925 )"
,East Lemon Street,1886,1888,,1,1,0.060521705,1,60,1800,,"LINESTRING (-111.913891 33.416925 ,-111.912868 33.417070 )"
,East Lemon Street,1888,1886,,1,1,0.060521705,1,60,1800,,"LINESTRING (-111.912868 33.417070 ,-111.913891 33.416925 )"
,East Hall Street,1886,1452,,1,1,0.103551767,1,60,1800,,"LINESTRING (-111.913892 33.416925 ,-111.914751 33.416151 )"
,East Hall Street,1452,1886,,1,1,0.103551767,1,60,1800,,"LINESTRING (-111.914751 33.416151 ,-111.913891 33.416925 )"
,East Lemon Street,1888,1889,,1,1,0.06203164,1,60,1800,,"LINESTRING (-111.912868 33.417070 ,-111.911792 33.417068 )"
,East Lemon Street,1889,1888,,1,1,0.06203164,1,60,1800,,"LINESTRING (-111.911792 33.417068 ,-111.912868 33.417070 )"
,East Lemon Street,1888,1886,,1,1,0.060521705,1,60,1800,,"LINESTRING (-111.912868 33.417070 ,-111.913891 33.416925 )"
,East Lemon Street,1886,1888,,1,1,0.060521705,1,60,1800,,"LINESTRING (-111.913891 33.416925 ,-111.912868 33.417070 )"
,South Una Avenue,1888,219,,1,1,0.113431593,1,60,1800,,"LINESTRING (-111.912868 33.417070 ,-111.912346 33.415789 )"
,South Una Avenue,219,1888,,1,1,0.113431593,1,60,1800,,"LINESTRING (-111.912346 33.415789 ,-111.912867 33.417070 )"
,South Una Avenue,1888,858,,1,1,0.090652069,1,60,1800,,"LINESTRING (-111.912867 33.417070 ,-111.912824 33.418373 )"
,South Una Avenue,858,1888,,1,1,0.090652069,1,60,1800,,"LINESTRING (-111.912825 33.418373 ,-111.912868 33.417070 )"
,South Butte Avenue,1889,2049,,1,1,0.063423515,1,60,1800,,"LINESTRING (-111.911792 33.417068 ,-111.911798 33.416150 )"
,South Butte Avenue,2049,1889,,1,1,0.063423515,1,60,1800,,"LINESTRING (-111.911797 33.416150 ,-111.911792 33.417068 )"
,East Lemon Street,1889,1888,,1,1,0.06203164,1,60,1800,,"LINESTRING (-111.911792 33.417068 ,-111.912868 33.417070 )"
,East Lemon Street,1888,1889,,1,1,0.06203164,1,60,1800,,"LINESTRING (-111.912868 33.417070 ,-111.911792 33.417068 )"
,['South Butte Avenue'  'East Orange Street'],1889,858,,1,1,0.149732188,1,60,1800,,"LINESTRING (-111.911792 33.417068 ,-111.912824 33.418373 )"
,['South Butte Avenue'  'East Orange Street'],858,1889,,1,1,0.149732188,1,60,1800,,"LINESTRING (-111.912825 33.418373 ,-111.911792 33.417068 )"
,East Don Carlos Avenue,1889,1055,,1,1,0.073943356,1,60,1800,,"LINESTRING (-111.911792 33.417068 ,-111.910665 33.417404 )"
,East Don Carlos Avenue,1055,1889,,1,1,0.073943356,1,60,1800,,"LINESTRING (-111.910665 33.417404 ,-111.911792 33.417068 )"
,South McAllister Avenue,1891,1138,,1,1,0.132874346,1,60,1800,,"LINESTRING (-111.929404 33.416644 ,-111.928855 33.418437 )"
,South McAllister Avenue,1138,1891,,1,1,0.132874346,1,60,1800,,"LINESTRING (-111.928855 33.418437 ,-111.929404 33.416644 )"
,East Lemon Street,1891,2387,,1,1,0.180831894,1,60,1800,,"LINESTRING (-111.929404 33.416644 ,-111.926307 33.416848 )"
,East Lemon Street,2387,1891,,1,1,0.180831894,1,60,1800,,"LINESTRING (-111.926307 33.416849 ,-111.929404 33.416645 )"
,nan,1891,1080,,1,1,0.162718879,1,60,1800,,"LINESTRING (-111.929404 33.416644 ,-111.931390 33.417411 )"
,nan,1080,1891,,1,1,0.162718879,1,60,1800,,"LINESTRING (-111.931390 33.417410 ,-111.929404 33.416644 )"
,South McAllister Avenue,1891,1653,,1,1,0.154989002,1,60,1800,,"LINESTRING (-111.929404 33.416644 ,-111.930650 33.414788 )"
,East Lemon Street,1893,3336,,1,1,0.055625287,1,60,1800,,"LINESTRING (-111.920587 33.416712 ,-111.919623 33.416696 )"
,East Lemon Street,3336,1893,,1,1,0.055625287,1,60,1800,,"LINESTRING (-111.919623 33.416696 ,-111.920587 33.416712 )"
,East Lemon Street,1893,3323,,1,1,0.099444493,1,60,1800,,"LINESTRING (-111.920587 33.416712 ,-111.922311 33.416747 )"
,East Lemon Street,3323,1893,,1,1,0.099444493,1,60,1800,,"LINESTRING (-111.922311 33.416746 ,-111.920587 33.416712 )"
,South Stanley Place,1893,611,,1,1,0.138945158,1,60,1800,,"LINESTRING (-111.920587 33.416712 ,-111.920555 33.418723 )"
,South Stanley Place,611,1893,,1,1,0.138945158,1,60,1800,,"LINESTRING (-111.920555 33.418723 ,-111.920587 33.416712 )"
,East Lemon Street,1894,1896,,1,1,0.06039743,1,60,1800,,"LINESTRING (-111.918777 33.416682 ,-111.917729 33.416671 )"
,East Lemon Street,1896,1894,,1,1,0.06039743,1,60,1800,,"LINESTRING (-111.917729 33.416672 ,-111.918776 33.416682 )"
,East Lemon Street,1894,3336,,1,1,0.048808828,1,60,1800,,"LINESTRING (-111.918776 33.416682 ,-111.919623 33.416696 )"
,East Lemon Street,3336,1894,,1,1,0.048808828,1,60,1800,,"LINESTRING (-111.919623 33.416696 ,-111.918777 33.416682 )"
,South Mariana Street,1894,424,,1,1,0.119819305,1,60,1800,,"LINESTRING (-111.918776 33.416682 ,-111.918684 33.418406 )"
,South Mariana Street,424,1894,,1,1,0.119819305,1,60,1800,,"LINESTRING (-111.918684 33.418406 ,-111.918777 33.416682 )"
,South Dorsey Lane,1896,2288,,1,1,0.123932792,1,60,1800,,"LINESTRING (-111.917730 33.416671 ,-111.917698 33.414878 )"
,South Dorsey Lane,2288,1896,,1,1,0.123932792,1,60,1800,,"LINESTRING (-111.917698 33.414878 ,-111.917729 33.416672 )"
,South Dorsey Lane,1896,3696,,1,1,0.067959536,1,60,1800,,"LINESTRING (-111.917729 33.416672 ,-111.917737 33.417655 )"
,South Dorsey Lane,3696,1896,,1,1,0.067959536,1,60,1800,,"LINESTRING (-111.917738 33.417655 ,-111.917730 33.416671 )"
,East Lemon Street,1896,1894,,1,1,0.06039743,1,60,1800,,"LINESTRING (-111.917729 33.416672 ,-111.918776 33.416682 )"
,East Lemon Street,1894,1896,,1,1,0.06039743,1,60,1800,,"LINESTRING (-111.918777 33.416682 ,-111.917729 33.416671 )"
,East Lemon Street,1899,1963,,1,1,0.017932817,1,60,1800,,"LINESTRING (-111.907336 33.416856 ,-111.907646 33.416854 )"
,East Lemon Street,1963,1899,,1,1,0.017932817,1,60,1800,,"LINESTRING (-111.907646 33.416853 ,-111.907336 33.416855 )"
,Packard Drive,1928,3749,,1,1,0.009115538,1,60,1800,,"LINESTRING (-111.929305 33.428652 ,-111.929305 33.428783 )"
,Packard Drive,3749,1928,,1,1,0.009115538,1,60,1800,,"LINESTRING (-111.929305 33.428784 ,-111.929306 33.428652 )"
,Packard Drive,1928,3586,,1,1,0.302422111,1,60,1800,,"LINESTRING (-111.929306 33.428652 ,-111.929080 33.424299 )"
,Packard Drive,3586,1928,,1,1,0.302422111,1,60,1800,,"LINESTRING (-111.929080 33.424299 ,-111.929305 33.428652 )"
,East Rio Salado Parkway,1928,2392,,1,1,0.175469447,1,60,1800,,"LINESTRING (-111.929306 33.428652 ,-111.926282 33.428784 )"
,South Industrial Drive,1931,3762,,1,1,0.009320591,1,60,1800,,"LINESTRING (-111.906214 33.429207 ,-111.906219 33.429341 )"
,South Industrial Drive,3762,1931,,1,1,0.009320591,1,60,1800,,"LINESTRING (-111.906219 33.429341 ,-111.906214 33.429206 )"
,South Industrial Drive,1931,286,,1,1,0.1238458,1,60,1800,,"LINESTRING (-111.906214 33.429207 ,-111.906226 33.427414 )"
,South Industrial Drive,286,1931,,1,1,0.1238458,1,60,1800,,"LINESTRING (-111.906226 33.427414 ,-111.906214 33.429206 )"
,East Rio Salado Parkway,1931,4611,,1,1,0.083959884,1,60,1800,,"LINESTRING (-111.906214 33.429206 ,-111.904759 33.429181 )"
,East Mesquite Circle,1935,2616,,1,1,0.004455243,1,60,1800,,"LINESTRING (-111.929167 33.438748 ,-111.929090 33.438752 )"
,East Mesquite Circle,2616,1935,,1,1,0.004455243,1,60,1800,,"LINESTRING (-111.929090 33.438752 ,-111.929167 33.438749 )"
,East Mesquite Circle,1935,201,,1,1,0.036443511,1,60,1800,,"LINESTRING (-111.929167 33.438749 ,-111.929785 33.438837 )"
,East Mesquite Circle,201,1935,,1,1,0.036443511,1,60,1800,,"LINESTRING (-111.929785 33.438837 ,-111.929167 33.438748 )"
,nan,1935,1937,,1,1,0.184031963,1,60,1800,,"LINESTRING (-111.929167 33.438749 ,-111.930746 33.439683 )"
,nan,1937,1935,,1,1,0.184031963,1,60,1800,,"LINESTRING (-111.930746 33.439683 ,-111.929167 33.438748 )"
,North College Avenue,1937,483,,1,1,0.008270471,1,60,1800,,"LINESTRING (-111.930746 33.439683 ,-111.930791 33.439796 )"
,North College Avenue,483,1937,,1,1,0.008270471,1,60,1800,,"LINESTRING (-111.930792 33.439796 ,-111.930746 33.439683 )"
,North College Avenue,1937,1581,,1,1,0.056016752,1,60,1800,,"LINESTRING (-111.930746 33.439683 ,-111.930200 33.439025 )"
,North College Avenue,1581,1937,,1,1,0.056016752,1,60,1800,,"LINESTRING (-111.930200 33.439025 ,-111.930746 33.439683 )"
,nan,1937,1935,,1,1,0.184031963,1,60,1800,,"LINESTRING (-111.930746 33.439683 ,-111.929167 33.438748 )"
,nan,1935,1937,,1,1,0.184031963,1,60,1800,,"LINESTRING (-111.929167 33.438749 ,-111.930746 33.439683 )"
,South McClintock Drive,1938,3759,,1,1,0.00930195,1,60,1800,,"LINESTRING (-111.909083 33.429185 ,-111.909090 33.429319 )"
,South McClintock Drive,3759,1938,,1,1,0.00930195,1,60,1800,,"LINESTRING (-111.909091 33.429319 ,-111.909083 33.429185 )"
,East Rio Salado Parkway,1938,1931,,1,1,0.165763605,1,60,1800,,"LINESTRING (-111.909083 33.429185 ,-111.906214 33.429206 )"
,South McClintock Drive,1938,1940,,1,1,0.123839586,1,60,1800,,"LINESTRING (-111.909083 33.429185 ,-111.909043 33.427393 )"
,South McClintock Drive,1940,1938,,1,1,0.123839586,1,60,1800,,"LINESTRING (-111.909042 33.427393 ,-111.909083 33.429185 )"
,East 3rd Street,1940,286,,1,1,0.162408192,1,60,1800,,"LINESTRING (-111.909042 33.427393 ,-111.906226 33.427414 )"
,East 3rd Street,286,1940,,1,1,0.162408192,1,60,1800,,"LINESTRING (-111.906226 33.427415 ,-111.909042 33.427393 )"
,South McClintock Drive,1940,1163,,1,1,0.373867548,1,60,1800,,"LINESTRING (-111.909043 33.427393 ,-111.909093 33.421982 )"
